"","date","year","month","day","births","dow","holiday","majorholiday"
"452",1970-03-28,1970,3,28,8764,6,NA,FALSE
"453",1970-03-29,1970,3,29,8314,0,"Easter Sunday",TRUE
"454",1970-03-30,1970,3,30,9766,1,"Easter Monday",TRUE
"455",1970-03-31,1970,3,31,10172,2,NA,FALSE
"456",1970-04-01,1970,4,1,10002,3,"April Fools’ Day",TRUE
"457",1970-04-02,1970,4,2,10134,4,NA,FALSE
"458",1970-04-03,1970,4,3,10116,5,NA,FALSE
"459",1970-04-04,1970,4,4,9234,6,NA,FALSE
"460",1970-04-05,1970,4,5,8522,0,NA,FALSE
"461",1970-04-06,1970,4,6,10052,1,NA,FALSE
"462",1970-04-07,1970,4,7,10474,2,NA,FALSE
"463",1970-04-08,1970,4,8,9950,3,NA,FALSE
"464",1970-04-09,1970,4,9,9898,4,NA,FALSE
"465",1970-04-10,1970,4,10,10072,5,NA,FALSE
"466",1970-04-11,1970,4,11,9040,6,NA,FALSE
"467",1970-04-12,1970,4,12,8214,0,NA,FALSE
"468",1970-04-13,1970,4,13,9470,1,NA,FALSE
"469",1970-04-14,1970,4,14,10100,2,NA,FALSE
"470",1970-04-15,1970,4,15,9824,3,NA,FALSE
"471",1970-04-16,1970,4,16,9668,4,NA,FALSE
"472",1970-04-17,1970,4,17,9706,5,NA,FALSE
"473",1970-04-18,1970,4,18,8786,6,NA,FALSE
"474",1970-04-19,1970,4,19,8174,0,NA,FALSE
"475",1970-04-20,1970,4,20,9574,1,NA,FALSE
"476",1970-04-21,1970,4,21,10098,2,NA,FALSE
"477",1970-04-22,1970,4,22,9714,3,"Earth Day",FALSE
"478",1970-04-23,1970,4,23,9518,4,NA,FALSE
"479",1970-04-24,1970,4,24,9860,5,NA,FALSE
"480",1970-04-25,1970,4,25,8824,6,"ANZAC Day",FALSE
"481",1970-04-26,1970,4,26,8278,0,"Daylight Saving Time Start",FALSE
"482",1970-04-27,1970,4,27,9910,1,NA,FALSE
"483",1970-04-28,1970,4,28,10300,2,NA,FALSE
"484",1970-04-29,1970,4,29,9728,3,NA,FALSE
"485",1970-04-30,1970,4,30,9684,4,NA,FALSE
"486",1970-05-01,1970,5,1,9946,5,NA,FALSE
"487",1970-05-02,1970,5,2,8740,6,NA,FALSE
"488",1970-05-03,1970,5,3,8036,0,NA,FALSE
"489",1970-05-04,1970,5,4,9752,1,NA,FALSE
"490",1970-05-05,1970,5,5,10136,2,"Cinco de Mayo",TRUE
"491",1970-05-06,1970,5,6,9712,3,NA,FALSE
"492",1970-05-07,1970,5,7,9632,4,NA,FALSE
"493",1970-05-08,1970,5,8,9836,5,NA,FALSE
"494",1970-05-09,1970,5,9,8996,6,"Europe Day",FALSE
"495",1970-05-10,1970,5,10,8428,0,"Mother’s Day",TRUE
"496",1970-05-11,1970,5,11,10080,1,NA,FALSE
"497",1970-05-12,1970,5,12,10436,2,NA,FALSE
"498",1970-05-13,1970,5,13,10026,3,NA,FALSE
"499",1970-05-14,1970,5,14,9812,4,NA,FALSE
"500",1970-05-15,1970,5,15,10214,5,NA,FALSE
"501",1970-05-16,1970,5,16,8946,6,"Armed Forces Day",FALSE
"502",1970-05-17,1970,5,17,8030,0,NA,FALSE
"503",1970-05-18,1970,5,18,10022,1,"Victoria Day",FALSE
"504",1970-05-19,1970,5,19,10436,2,NA,FALSE
"505",1970-05-20,1970,5,20,10044,3,NA,FALSE
"506",1970-05-21,1970,5,21,10244,4,NA,FALSE
"507",1970-05-22,1970,5,22,10362,5,NA,FALSE
"508",1970-05-23,1970,5,23,9424,6,NA,FALSE
"509",1970-05-24,1970,5,24,8718,0,NA,FALSE
"510",1970-05-25,1970,5,25,10076,1,"Memorial Day",TRUE
"511",1970-05-26,1970,5,26,10598,2,NA,FALSE
"512",1970-05-27,1970,5,27,10034,3,NA,FALSE
"513",1970-05-28,1970,5,28,10040,4,NA,FALSE
"514",1970-05-29,1970,5,29,9984,5,NA,FALSE
"515",1970-05-30,1970,5,30,8868,6,NA,FALSE
"516",1970-05-31,1970,5,31,8388,0,NA,FALSE
"517",1970-06-01,1970,6,1,10124,1,NA,FALSE
"518",1970-06-02,1970,6,2,10882,2,NA,FALSE
"519",1970-06-03,1970,6,3,10270,3,NA,FALSE
"520",1970-06-04,1970,6,4,9964,4,NA,FALSE
"521",1970-06-05,1970,6,5,10060,5,NA,FALSE
"522",1970-06-06,1970,6,6,9516,6,NA,FALSE
"523",1970-06-07,1970,6,7,8500,0,NA,FALSE
"524",1970-06-08,1970,6,8,9946,1,"Australian Queen’s Birthday",FALSE
"525",1970-06-09,1970,6,9,10764,2,NA,FALSE
"526",1970-06-10,1970,6,10,10330,3,NA,FALSE
"527",1970-06-11,1970,6,11,10518,4,NA,FALSE
"528",1970-06-12,1970,6,12,10774,5,NA,FALSE
"529",1970-06-13,1970,6,13,9212,6,NA,FALSE
"530",1970-06-14,1970,6,14,8614,0,NA,FALSE
"531",1970-06-15,1970,6,15,10216,1,NA,FALSE
"532",1970-06-16,1970,6,16,10878,2,NA,FALSE
"533",1970-06-17,1970,6,17,10610,3,NA,FALSE
"534",1970-06-18,1970,6,18,10520,4,NA,FALSE
"535",1970-06-19,1970,6,19,10390,5,NA,FALSE
"536",1970-06-20,1970,6,20,9600,6,NA,FALSE
"537",1970-06-21,1970,6,21,8568,0,"Summer Solstice",FALSE
"538",1970-06-22,1970,6,22,10352,1,NA,FALSE
"539",1970-06-23,1970,6,23,10678,2,NA,FALSE
"540",1970-06-24,1970,6,24,10644,3,"St. Jean-Baptiste Day",FALSE
"541",1970-06-25,1970,6,25,10326,4,NA,FALSE
"542",1970-06-26,1970,6,26,10622,5,NA,FALSE
"543",1970-06-27,1970,6,27,9672,6,NA,FALSE
"544",1970-06-28,1970,6,28,8728,0,NA,FALSE
"545",1970-06-29,1970,6,29,10506,1,NA,FALSE
"546",1970-06-30,1970,6,30,11378,2,NA,FALSE
"547",1970-07-01,1970,7,1,11108,3,"Canada Day",FALSE
"548",1970-07-02,1970,7,2,11234,4,NA,FALSE
"549",1970-07-03,1970,7,3,10516,5,NA,FALSE
"550",1970-07-04,1970,7,4,9380,6,"Independence Day",TRUE
"551",1970-07-05,1970,7,5,9020,0,NA,FALSE
"552",1970-07-06,1970,7,6,10518,1,NA,FALSE
"553",1970-07-07,1970,7,7,11292,2,NA,FALSE
"554",1970-07-08,1970,7,8,10896,3,NA,FALSE
"555",1970-07-09,1970,7,9,10716,4,NA,FALSE
"556",1970-07-10,1970,7,10,10862,5,NA,FALSE
"557",1970-07-11,1970,7,11,9690,6,NA,FALSE
"558",1970-07-12,1970,7,12,9184,0,NA,FALSE
"559",1970-07-13,1970,7,13,10568,1,NA,FALSE
"560",1970-07-14,1970,7,14,11828,2,NA,FALSE
"561",1970-07-15,1970,7,15,11078,3,NA,FALSE
"562",1970-07-16,1970,7,16,11048,4,NA,FALSE
"563",1970-07-17,1970,7,17,10938,5,NA,FALSE
"564",1970-07-18,1970,7,18,9966,6,NA,FALSE
"565",1970-07-19,1970,7,19,9520,0,NA,FALSE
"566",1970-07-20,1970,7,20,10982,1,NA,FALSE
"567",1970-07-21,1970,7,21,11448,2,NA,FALSE
"568",1970-07-22,1970,7,22,10682,3,NA,FALSE
"569",1970-07-23,1970,7,23,10844,4,NA,FALSE
"570",1970-07-24,1970,7,24,10956,5,"Utah Pioneer Day",FALSE
"571",1970-07-25,1970,7,25,9866,6,NA,FALSE
"572",1970-07-26,1970,7,26,9466,0,NA,FALSE
"573",1970-07-27,1970,7,27,11052,1,NA,FALSE
"574",1970-07-28,1970,7,28,11858,2,NA,FALSE
"575",1970-07-29,1970,7,29,11354,3,NA,FALSE
"576",1970-07-30,1970,7,30,11056,4,NA,FALSE
"577",1970-07-31,1970,7,31,11300,5,NA,FALSE
"578",1970-08-01,1970,8,1,10416,6,NA,FALSE
"579",1970-08-02,1970,8,2,9282,0,NA,FALSE
"580",1970-08-03,1970,8,3,11180,1,"Canada Civic Day",FALSE
"581",1970-08-04,1970,8,4,11180,2,NA,FALSE
"582",1970-08-05,1970,8,5,10872,3,NA,FALSE
"583",1970-08-06,1970,8,6,10836,4,NA,FALSE
"584",1970-08-07,1970,8,7,11022,5,NA,FALSE
"585",1970-08-08,1970,8,8,10232,6,NA,FALSE
"586",1970-08-09,1970,8,9,9458,0,NA,FALSE
"587",1970-08-10,1970,8,10,10846,1,NA,FALSE
"588",1970-08-11,1970,8,11,11566,2,NA,FALSE
"589",1970-08-12,1970,8,12,11484,3,NA,FALSE
"590",1970-08-13,1970,8,13,11060,4,NA,FALSE
"591",1970-08-14,1970,8,14,11538,5,NA,FALSE
"592",1970-08-15,1970,8,15,10236,6,NA,FALSE
"593",1970-08-16,1970,8,16,9616,0,NA,FALSE
"594",1970-08-17,1970,8,17,11032,1,NA,FALSE
"595",1970-08-18,1970,8,18,11648,2,NA,FALSE
"596",1970-08-19,1970,8,19,11134,3,NA,FALSE
"597",1970-08-20,1970,8,20,10868,4,NA,FALSE
"598",1970-08-21,1970,8,21,11050,5,NA,FALSE
"599",1970-08-22,1970,8,22,9958,6,NA,FALSE
"600",1970-08-23,1970,8,23,9274,0,NA,FALSE
"601",1970-08-24,1970,8,24,10456,1,NA,FALSE
"602",1970-08-25,1970,8,25,11384,2,NA,FALSE
"603",1970-08-26,1970,8,26,11306,3,NA,FALSE
"604",1970-08-27,1970,8,27,10664,4,NA,FALSE
"605",1970-08-28,1970,8,28,11004,5,NA,FALSE
"606",1970-08-29,1970,8,29,10042,6,NA,FALSE
"607",1970-08-30,1970,8,30,9392,0,NA,FALSE
"608",1970-08-31,1970,8,31,11078,1,NA,FALSE
"609",1970-09-01,1970,9,1,11350,2,NA,FALSE
"610",1970-09-02,1970,9,2,10936,3,NA,FALSE
"611",1970-09-03,1970,9,3,11088,4,NA,FALSE
"612",1970-09-04,1970,9,4,11366,5,NA,FALSE
"613",1970-09-05,1970,9,5,10216,6,NA,FALSE
"614",1970-09-06,1970,9,6,9486,0,NA,FALSE
"615",1970-09-07,1970,9,7,9564,1,"American Labor Day",TRUE
"616",1970-09-08,1970,9,8,11310,2,NA,FALSE
"617",1970-09-09,1970,9,9,11860,3,NA,FALSE
"618",1970-09-10,1970,9,10,11654,4,NA,FALSE
"619",1970-09-11,1970,9,11,11592,5,NA,FALSE
"620",1970-09-12,1970,9,12,10218,6,NA,FALSE
"621",1970-09-13,1970,9,13,9544,0,NA,FALSE
"622",1970-09-14,1970,9,14,11304,1,NA,FALSE
"623",1970-09-15,1970,9,15,11904,2,NA,FALSE
"624",1970-09-16,1970,9,16,11704,3,NA,FALSE
"625",1970-09-17,1970,9,17,11472,4,NA,FALSE
"626",1970-09-18,1970,9,18,11546,5,NA,FALSE
"627",1970-09-19,1970,9,19,10492,6,NA,FALSE
"628",1970-09-20,1970,9,20,9976,0,NA,FALSE
"629",1970-09-21,1970,9,21,11614,1,NA,FALSE
"630",1970-09-22,1970,9,22,12466,2,NA,FALSE
"631",1970-09-23,1970,9,23,11798,3,"Autumnal Equinox",FALSE
"632",1970-09-24,1970,9,24,11448,4,NA,FALSE
"633",1970-09-25,1970,9,25,11916,5,NA,FALSE
"634",1970-09-26,1970,9,26,10404,6,NA,FALSE
"635",1970-09-27,1970,9,27,9816,0,NA,FALSE
"636",1970-09-28,1970,9,28,11340,1,NA,FALSE
"637",1970-09-29,1970,9,29,11564,2,NA,FALSE
"638",1970-09-30,1970,9,30,11244,3,NA,FALSE
"639",1970-10-01,1970,10,1,10782,4,NA,FALSE
"640",1970-10-02,1970,10,2,11210,5,NA,FALSE
"641",1970-10-03,1970,10,3,10492,6,NA,FALSE
"642",1970-10-04,1970,10,4,9372,0,NA,FALSE
"643",1970-10-05,1970,10,5,11048,1,NA,FALSE
"644",1970-10-06,1970,10,6,11582,2,NA,FALSE
"645",1970-10-07,1970,10,7,11020,3,NA,FALSE
"646",1970-10-08,1970,10,8,10772,4,NA,FALSE
"647",1970-10-09,1970,10,9,11196,5,NA,FALSE
"648",1970-10-10,1970,10,10,9790,6,NA,FALSE
"649",1970-10-11,1970,10,11,9214,0,NA,FALSE
"650",1970-10-12,1970,10,12,11016,1,"Columbus Day",FALSE
"651",1970-10-13,1970,10,13,11236,2,NA,FALSE
"652",1970-10-14,1970,10,14,10882,3,NA,FALSE
"653",1970-10-15,1970,10,15,10644,4,NA,FALSE
"654",1970-10-16,1970,10,16,10704,5,NA,FALSE
"655",1970-10-17,1970,10,17,9490,6,NA,FALSE
"656",1970-10-18,1970,10,18,8924,0,NA,FALSE
"657",1970-10-19,1970,10,19,10500,1,NA,FALSE
"658",1970-10-20,1970,10,20,11138,2,NA,FALSE
"659",1970-10-21,1970,10,21,10716,3,NA,FALSE
"660",1970-10-22,1970,10,22,10478,4,NA,FALSE
"661",1970-10-23,1970,10,23,10654,5,"Creationism Day",FALSE
"662",1970-10-24,1970,10,24,9598,6,NA,FALSE
"663",1970-10-25,1970,10,25,9266,0,"Daylight Saving Time End",FALSE
"664",1970-10-26,1970,10,26,10616,1,NA,FALSE
"665",1970-10-27,1970,10,27,10956,2,NA,FALSE
"666",1970-10-28,1970,10,28,10262,3,NA,FALSE
"667",1970-10-29,1970,10,29,10122,4,NA,FALSE
"668",1970-10-30,1970,10,30,10614,5,NA,FALSE
"669",1970-10-31,1970,10,31,9592,6,"Halloween",TRUE
"670",1970-11-01,1970,11,1,9070,0,NA,FALSE
"671",1970-11-02,1970,11,2,10568,1,NA,FALSE
"672",1970-11-03,1970,11,3,11146,2,"General Election Day",FALSE
"673",1970-11-04,1970,11,4,10622,3,NA,FALSE
"674",1970-11-05,1970,11,5,10454,4,NA,FALSE
"675",1970-11-06,1970,11,6,10722,5,NA,FALSE
"676",1970-11-07,1970,11,7,9460,6,NA,FALSE
"677",1970-11-08,1970,11,8,9132,0,NA,FALSE
"678",1970-11-09,1970,11,9,10562,1,NA,FALSE
"679",1970-11-10,1970,11,10,11328,2,NA,FALSE
"680",1970-11-11,1970,11,11,10612,3,"Veterans Day",TRUE
"681",1970-11-12,1970,11,12,10704,4,NA,FALSE
"682",1970-11-13,1970,11,13,10850,5,NA,FALSE
"683",1970-11-14,1970,11,14,9828,6,NA,FALSE
"684",1970-11-15,1970,11,15,9282,0,NA,FALSE
"685",1970-11-16,1970,11,16,10690,1,NA,FALSE
"686",1970-11-17,1970,11,17,11182,2,NA,FALSE
"687",1970-11-18,1970,11,18,10914,3,NA,FALSE
"688",1970-11-19,1970,11,19,10828,4,NA,FALSE
"689",1970-11-20,1970,11,20,11126,5,NA,FALSE
"690",1970-11-21,1970,11,21,9926,6,NA,FALSE
"691",1970-11-22,1970,11,22,8926,0,NA,FALSE
"692",1970-11-23,1970,11,23,10940,1,NA,FALSE
"693",1970-11-24,1970,11,24,11152,2,NA,FALSE
"694",1970-11-25,1970,11,25,10542,3,NA,FALSE
"695",1970-11-26,1970,11,26,8712,4,"American Thanksgiving",TRUE
"696",1970-11-27,1970,11,27,10038,5,"Black Friday",TRUE
"697",1970-11-28,1970,11,28,9670,6,NA,FALSE
"698",1970-11-29,1970,11,29,9190,0,NA,FALSE
"699",1970-11-30,1970,11,30,11126,1,"St. Andrews Day",FALSE
"700",1970-12-01,1970,12,1,11328,2,NA,FALSE
"701",1970-12-02,1970,12,2,11180,3,NA,FALSE
"702",1970-12-03,1970,12,3,10368,4,NA,FALSE
"703",1970-12-04,1970,12,4,10872,5,NA,FALSE
"704",1970-12-05,1970,12,5,9610,6,NA,FALSE
"705",1970-12-06,1970,12,6,9272,0,NA,FALSE
"706",1970-12-07,1970,12,7,10720,1,NA,FALSE
"707",1970-12-08,1970,12,8,11220,2,NA,FALSE
"708",1970-12-09,1970,12,9,10708,3,NA,FALSE
"709",1970-12-10,1970,12,10,10756,4,"Human Rights Day",FALSE
"710",1970-12-11,1970,12,11,10704,5,NA,FALSE
"711",1970-12-12,1970,12,12,10040,6,NA,FALSE
"712",1970-12-13,1970,12,13,9204,0,NA,FALSE
"713",1970-12-14,1970,12,14,11070,1,NA,FALSE
"714",1970-12-15,1970,12,15,11884,2,NA,FALSE
"715",1970-12-16,1970,12,16,11586,3,NA,FALSE
"716",1970-12-17,1970,12,17,11234,4,NA,FALSE
"717",1970-12-18,1970,12,18,11708,5,NA,FALSE
"718",1970-12-19,1970,12,19,10518,6,NA,FALSE
"719",1970-12-20,1970,12,20,9322,0,NA,FALSE
"720",1970-12-21,1970,12,21,11372,1,NA,FALSE
"721",1970-12-22,1970,12,22,11008,2,"Winter Solstice",FALSE
"722",1970-12-23,1970,12,23,10070,3,NA,FALSE
"723",1970-12-24,1970,12,24,9120,4,"Christmas Eve",TRUE
"724",1970-12-25,1970,12,25,8490,5,"Christmas in the USA",TRUE
"725",1970-12-26,1970,12,26,9366,6,"Boxing Day in UK and Canada",FALSE
"726",1970-12-27,1970,12,27,9314,0,NA,FALSE
"727",1970-12-28,1970,12,28,11640,1,NA,FALSE
"728",1970-12-29,1970,12,29,12448,2,NA,FALSE
"729",1970-12-30,1970,12,30,11932,3,NA,FALSE
"730",1970-12-31,1970,12,31,11210,4,"New Year’s Eve",TRUE
"731",1971-01-01,1971,1,1,8848,5,"New Year’s Day",TRUE
"732",1971-01-02,1971,1,2,9226,6,NA,FALSE
"733",1971-01-03,1971,1,3,8798,0,"US Congressional Start Day",FALSE
"734",1971-01-04,1971,1,4,10044,1,NA,FALSE
"735",1971-01-05,1971,1,5,10538,2,NA,FALSE
"736",1971-01-06,1971,1,6,10146,3,NA,FALSE
"737",1971-01-07,1971,1,7,10030,4,NA,FALSE
"738",1971-01-08,1971,1,8,10486,5,NA,FALSE
"739",1971-01-09,1971,1,9,9280,6,NA,FALSE
"740",1971-01-10,1971,1,10,9116,0,NA,FALSE
"741",1971-01-11,1971,1,11,10824,1,NA,FALSE
"742",1971-01-12,1971,1,12,11064,2,NA,FALSE
"743",1971-01-13,1971,1,13,10664,3,NA,FALSE
"744",1971-01-14,1971,1,14,10364,4,NA,FALSE
"745",1971-01-15,1971,1,15,10874,5,NA,FALSE
"746",1971-01-16,1971,1,16,9590,6,NA,FALSE
"747",1971-01-17,1971,1,17,8806,0,NA,FALSE
"748",1971-01-18,1971,1,18,10974,1,NA,FALSE
"749",1971-01-19,1971,1,19,11020,2,NA,FALSE
"750",1971-01-20,1971,1,20,10598,3,NA,FALSE
"751",1971-01-21,1971,1,21,10492,4,NA,FALSE
"752",1971-01-22,1971,1,22,10730,5,NA,FALSE
"753",1971-01-23,1971,1,23,9802,6,NA,FALSE
"754",1971-01-24,1971,1,24,8994,0,NA,FALSE
"755",1971-01-25,1971,1,25,10558,1,"Robbie Burns Day aka Burns Nicht",FALSE
"756",1971-01-26,1971,1,26,10996,2,"Australia Day",FALSE
"757",1971-01-27,1971,1,27,10442,3,NA,FALSE
"758",1971-01-28,1971,1,28,10392,4,NA,FALSE
"759",1971-01-29,1971,1,29,10274,5,NA,FALSE
"760",1971-01-30,1971,1,30,9772,6,NA,FALSE
"761",1971-01-31,1971,1,31,9064,0,NA,FALSE
"762",1971-02-01,1971,2,1,10410,1,NA,FALSE
"763",1971-02-02,1971,2,2,10804,2,"Groundhog Day",FALSE
"764",1971-02-03,1971,2,3,10296,3,NA,FALSE
"765",1971-02-04,1971,2,4,10170,4,NA,FALSE
"766",1971-02-05,1971,2,5,10868,5,NA,FALSE
"767",1971-02-06,1971,2,6,9478,6,NA,FALSE
"768",1971-02-07,1971,2,7,9038,0,NA,FALSE
"769",1971-02-08,1971,2,8,10266,1,NA,FALSE
"770",1971-02-09,1971,2,9,10778,2,NA,FALSE
"771",1971-02-10,1971,2,10,10354,3,NA,FALSE
"772",1971-02-11,1971,2,11,10372,4,NA,FALSE
"773",1971-02-12,1971,2,12,10786,5,NA,FALSE
"774",1971-02-13,1971,2,13,9314,6,NA,FALSE
"775",1971-02-14,1971,2,14,9068,0,"Valentine’s Day",TRUE
"776",1971-02-15,1971,2,15,10056,1,"Alberta Family Day",FALSE
"777",1971-02-16,1971,2,16,10514,2,NA,FALSE
"778",1971-02-17,1971,2,17,10442,3,NA,FALSE
"779",1971-02-18,1971,2,18,10228,4,NA,FALSE
"780",1971-02-19,1971,2,19,10472,5,NA,FALSE
"781",1971-02-20,1971,2,20,9502,6,NA,FALSE
"782",1971-02-21,1971,2,21,9194,0,NA,FALSE
"783",1971-02-22,1971,2,22,10752,1,NA,FALSE
"784",1971-02-23,1971,2,23,10782,2,"Mardi Gras",FALSE
"785",1971-02-24,1971,2,24,10532,3,"Ash Wednesday",TRUE
"786",1971-02-25,1971,2,25,10402,4,NA,FALSE
"787",1971-02-26,1971,2,26,10738,5,NA,FALSE
"788",1971-02-27,1971,2,27,9586,6,NA,FALSE
"789",1971-02-28,1971,2,28,8810,0,NA,FALSE
"790",1971-03-01,1971,3,1,10280,1,NA,FALSE
"791",1971-03-02,1971,3,2,10398,2,NA,FALSE
"792",1971-03-03,1971,3,3,10634,3,NA,FALSE
"793",1971-03-04,1971,3,4,10326,4,NA,FALSE
"794",1971-03-05,1971,3,5,10452,5,NA,FALSE
"795",1971-03-06,1971,3,6,9460,6,NA,FALSE
"796",1971-03-07,1971,3,7,8744,0,NA,FALSE
"797",1971-03-08,1971,3,8,10156,1,NA,FALSE
"798",1971-03-09,1971,3,9,10766,2,NA,FALSE
"799",1971-03-10,1971,3,10,10470,3,NA,FALSE
"800",1971-03-11,1971,3,11,10300,4,NA,FALSE
"801",1971-03-12,1971,3,12,10474,5,NA,FALSE
"802",1971-03-13,1971,3,13,9408,6,NA,FALSE
"803",1971-03-14,1971,3,14,8838,0,NA,FALSE
"804",1971-03-15,1971,3,15,10348,1,NA,FALSE
"805",1971-03-16,1971,3,16,10438,2,NA,FALSE
"806",1971-03-17,1971,3,17,10234,3,"St. Patrick’s day",TRUE
"807",1971-03-18,1971,3,18,9798,4,NA,FALSE
"808",1971-03-19,1971,3,19,10476,5,NA,FALSE
"809",1971-03-20,1971,3,20,9164,6,NA,FALSE
"810",1971-03-21,1971,3,21,8688,0,"Vernal Equinox",FALSE
"811",1971-03-22,1971,3,22,10142,1,NA,FALSE
"812",1971-03-23,1971,3,23,10340,2,NA,FALSE
"813",1971-03-24,1971,3,24,9808,3,NA,FALSE
"814",1971-03-25,1971,3,25,9954,4,NA,FALSE
"815",1971-03-26,1971,3,26,9870,5,NA,FALSE
"816",1971-03-27,1971,3,27,8796,6,NA,FALSE
"817",1971-03-28,1971,3,28,8672,0,NA,FALSE
"818",1971-03-29,1971,3,29,10220,1,NA,FALSE
"819",1971-03-30,1971,3,30,10416,2,NA,FALSE
"820",1971-03-31,1971,3,31,10224,3,NA,FALSE
"821",1971-04-01,1971,4,1,9756,4,"April Fools’ Day",TRUE
"822",1971-04-02,1971,4,2,10266,5,NA,FALSE
"823",1971-04-03,1971,4,3,8876,6,NA,FALSE
"824",1971-04-04,1971,4,4,8334,0,"Palm Sunday",TRUE
"825",1971-04-05,1971,4,5,9982,1,NA,FALSE
"826",1971-04-06,1971,4,6,10442,2,NA,FALSE
"827",1971-04-07,1971,4,7,9746,3,NA,FALSE
"828",1971-04-08,1971,4,8,9762,4,NA,FALSE
"829",1971-04-09,1971,4,9,9756,5,"Good Friday",TRUE
"830",1971-04-10,1971,4,10,8662,6,NA,FALSE
"831",1971-04-11,1971,4,11,8090,0,"Easter Sunday",TRUE
"832",1971-04-12,1971,4,12,9706,1,"Easter Monday",TRUE
"833",1971-04-13,1971,4,13,10296,2,NA,FALSE
"834",1971-04-14,1971,4,14,9944,3,NA,FALSE
"835",1971-04-15,1971,4,15,9610,4,NA,FALSE
"836",1971-04-16,1971,4,16,9934,5,NA,FALSE
"837",1971-04-17,1971,4,17,8914,6,NA,FALSE
"838",1971-04-18,1971,4,18,8180,0,NA,FALSE
"839",1971-04-19,1971,4,19,9918,1,NA,FALSE
"840",1971-04-20,1971,4,20,10272,2,NA,FALSE
"841",1971-04-21,1971,4,21,9948,3,NA,FALSE
"842",1971-04-22,1971,4,22,9712,4,"Earth Day",FALSE
"843",1971-04-23,1971,4,23,9784,5,NA,FALSE
"844",1971-04-24,1971,4,24,8838,6,NA,FALSE
"845",1971-04-25,1971,4,25,7984,0,"ANZAC Day",FALSE
"846",1971-04-26,1971,4,26,9956,1,NA,FALSE
"847",1971-04-27,1971,4,27,10472,2,NA,FALSE
"848",1971-04-28,1971,4,28,9664,3,NA,FALSE
"849",1971-04-29,1971,4,29,9712,4,NA,FALSE
"850",1971-04-30,1971,4,30,9752,5,NA,FALSE
"851",1971-05-01,1971,5,1,8826,6,NA,FALSE
"852",1971-05-02,1971,5,2,7910,0,NA,FALSE
"853",1971-05-03,1971,5,3,9372,1,NA,FALSE
"854",1971-05-04,1971,5,4,9840,2,NA,FALSE
"855",1971-05-05,1971,5,5,9310,3,"Cinco de Mayo",TRUE
"856",1971-05-06,1971,5,6,9156,4,NA,FALSE
"857",1971-05-07,1971,5,7,9754,5,NA,FALSE
"858",1971-05-08,1971,5,8,8610,6,NA,FALSE
"859",1971-05-09,1971,5,9,8258,0,"Mother’s Day",TRUE
"860",1971-05-10,1971,5,10,9636,1,NA,FALSE
"861",1971-05-11,1971,5,11,10000,2,NA,FALSE
"862",1971-05-12,1971,5,12,9718,3,NA,FALSE
"863",1971-05-13,1971,5,13,9402,4,NA,FALSE
"864",1971-05-14,1971,5,14,9654,5,NA,FALSE
"865",1971-05-15,1971,5,15,8424,6,"Armed Forces Day",FALSE
"866",1971-05-16,1971,5,16,7932,0,NA,FALSE
"867",1971-05-17,1971,5,17,9796,1,NA,FALSE
"868",1971-05-18,1971,5,18,10342,2,NA,FALSE
"869",1971-05-19,1971,5,19,9818,3,NA,FALSE
"870",1971-05-20,1971,5,20,9568,4,NA,FALSE
"871",1971-05-21,1971,5,21,9480,5,NA,FALSE
"872",1971-05-22,1971,5,22,8380,6,NA,FALSE
"873",1971-05-23,1971,5,23,7822,0,NA,FALSE
"874",1971-05-24,1971,5,24,9798,1,"Victoria Day",FALSE
"875",1971-05-25,1971,5,25,10234,2,NA,FALSE
"876",1971-05-26,1971,5,26,9622,3,NA,FALSE
"877",1971-05-27,1971,5,27,9552,4,NA,FALSE
"878",1971-05-28,1971,5,28,9776,5,NA,FALSE
"879",1971-05-29,1971,5,29,8592,6,NA,FALSE
"880",1971-05-30,1971,5,30,7884,0,NA,FALSE
"881",1971-05-31,1971,5,31,8424,1,"Memorial Day",TRUE
"882",1971-06-01,1971,6,1,9912,2,NA,FALSE
"883",1971-06-02,1971,6,2,9826,3,NA,FALSE
"884",1971-06-03,1971,6,3,9932,4,NA,FALSE
"885",1971-06-04,1971,6,4,10328,5,NA,FALSE
"886",1971-06-05,1971,6,5,8944,6,NA,FALSE
"887",1971-06-06,1971,6,6,8362,0,NA,FALSE
"888",1971-06-07,1971,6,7,9780,1,NA,FALSE
"889",1971-06-08,1971,6,8,10032,2,NA,FALSE
"890",1971-06-09,1971,6,9,9832,3,NA,FALSE
"891",1971-06-10,1971,6,10,9424,4,NA,FALSE
"892",1971-06-11,1971,6,11,9814,5,NA,FALSE
"893",1971-06-12,1971,6,12,8824,6,NA,FALSE
"894",1971-06-13,1971,6,13,8096,0,NA,FALSE
"895",1971-06-14,1971,6,14,9810,1,"Australian Queen’s Birthday",FALSE
"896",1971-06-15,1971,6,15,9938,2,NA,FALSE
"897",1971-06-16,1971,6,16,9750,3,NA,FALSE
"898",1971-06-17,1971,6,17,9388,4,NA,FALSE
"899",1971-06-18,1971,6,18,9944,5,NA,FALSE
"900",1971-06-19,1971,6,19,8702,6,NA,FALSE
"901",1971-06-20,1971,6,20,8194,0,"Father’s Day",TRUE
"902",1971-06-21,1971,6,21,9720,1,NA,FALSE
"903",1971-06-22,1971,6,22,10122,2,"Summer Solstice",FALSE
